"y";"c";"ncomp";"nperc";"area3";"sex";"anasc";"eta";"yearedu"
16222,264067;13900;2;1;3;2;1945;69;5
26763,5003;16800;2;2;3;2;1948;66;5
40034,630683;31480;5;1;3;2;1963;51;13
9601,3660229;9360;1;1;3;2;1942;72;0
46264,210458;24900;2;2;3;2;1944;70;5
37296,22447;27600;3;1;3;2;1985;29;13
23012,10584;31300;1;1;3;1;1955;59;8
106561,10057;45669,6;5;4;1;1;1944;70;18
40924,984174;26700;4;2;3;1;1947;67;8
25225,727778;20000;4;2;3;1;1965;49;8
16010,910178;15000;2;1;3;1;1944;70;5
19480,887539;15800;2;1;3;1;1946;68;11
29010,995845;25700;2;1;2;1;1953;61;8
28223,82433;20400;1;1;2;1;1952;62;8
69760,059788;23700;2;2;2;1;1958;56;18
25329,322252;22350;2;1;2;1;1939;75;8
14005,497922;9600;1;1;2;1;1960;54;5
25005,279597;34100;3;1;2;1;1963;51;11
10116,325917;9240;1;1;2;1;1946;68;5
21002,284598;19080;3;2;2;1;1965;49;8
46002,565697;26400;2;2;1;1;1982;32;13
23730,704314;13440;2;2;1;1;1937;77;8
32926,31181;14100;1;1;1;2;1960;54;13
43651,313941;27700;3;2;1;1;1970;44;18
223785,30758;59300;2;2;1;1;1931;83;18
37096,422427;48900;4;2;1;1;1981;33;13
21297,433154;21600;4;2;1;2;1974;40;18
76725,950491;40600;3;2;1;1;1960;54;13
125585,09278;77000;3;1;1;1;1966;48;18
24350,231498;16760;1;1;1;1;1958;56;8
74120,524773;45400;2;2;1;1;1941;73;18
43981,480557;26000;1;1;1;2;1952;62;13
47635,553231;27600;2;2;1;1;1944;70;8
47000,159048;38400;2;2;1;1;1938;76;8
11830;11940;1;1;1;1;1951;63;8
8203,4443043;3580;1;1;1;1;1944;70;8
0;10350;6;1;1;2;1983;31;11
64202,011582;44600;5;3;3;2;1957;57;8
9492,9322252;8160;1;1;3;2;1936;78;5
7100;13120;4;2;3;1;1971;43;8
31005,485141;18300;4;2;3;1;1969;45;8
19814,13821;25800;4;2;3;1;1967;47;8
18411,586415;13600;1;1;3;1;1987;27;13
36851,313941;19200;4;3;3;1;1970;44;13
46115,401977;36960;3;3;3;1;1951;63;13
14751,97867;10800;1;1;3;1;1934;80;5
47007,330563;20600;4;3;3;1;1955;59;18
43829,931525;27080;3;2;3;1;1963;51;18
18015,798716;18000;3;1;1;2;1977;37;8
12609,290016;12400;1;1;1;2;1919;95;5
54222,333086;61100;3;2;1;2;1973;41;21
13200;7100;1;1;1;2;1935;79;5
24000;10800;2;1;1;1;1954;60;8
22133,954386;15600;2;1;1;2;1960;54;8
25843,326408;15600;2;1;1;1;1949;65;8
10165,656971;6760;1;1;1;2;1965;49;8
12810,995845;13900;1;1;2;1;1935;79;5
12500,995845;11400;1;1;2;2;1926;88;0
25545,975067;15600;3;2;2;2;1980;34;18
15218,326408;10800;1;1;2;2;1988;26;8
23615,656971;19000;3;3;2;2;1955;59;8
21618,326408;23800;1;1;2;2;1973;41;13
19400;16400;2;2;2;2;1963;51;13
17551,590484;14000;1;1;2;2;1921;93;8
22023,580909;24700;1;1;2;2;1931;83;5
64469,576368;56669,6;4;2;2;1;1967;47;13
33365,701371;25300;5;1;2;2;1978;36;13
300;4800;3;1;3;1;1980;34;8
16363,665282;17600;1;1;2;1;1961;53;18
15051,313941;20400;1;1;2;1;1973;41;8
37358,644504;38900;2;1;2;1;1949;65;13
47415,69377;22800;4;1;2;1;1978;36;8
13303,665282;10350;2;1;2;2;1944;70;5
24218,326408;28300;3;1;2;2;1973;41;8
40732,987534;48200;4;2;2;2;1963;51;13
26000;19000;1;1;3;2;1955;59;8
12840;12700;2;1;3;2;1937;77;5
41005,16716;33553;2;2;3;2;1967;47;13
36007,330563;34000;2;1;3;2;1972;42;8
28201,935243;26400;2;2;2;2;1954;60;5
49767,548792;39600;4;2;2;2;1966;48;13
28809,862854;18600;2;2;2;1;1954;60;8
20818,454255;24200;1;1;2;1;1925;89;5
24266,207221;24600;1;1;1;2;1935;79;8
41367,893865;33940;3;3;1;1;1943;71;0
78104,763788;28000;2;2;1;2;1956;58;13
22906,751257;28100;1;1;1;2;1931;83;11
15670,065404;12000;1;1;1;1;1936;78;5
16345,925718;10800;1;1;1;2;1932;82;5
43596,152108;32200;2;2;1;1;1984;30;18
13500;16200;2;1;3;1;1954;60;8
26470;24000;3;2;3;2;1950;64;18
26578,77772;26560;2;2;3;2;1941;73;13
28214,478645;24000;1;1;3;2;1942;72;13
12340;12700;1;1;3;1;1927;87;5
37751,531711;38500;4;2;3;1;1957;57;13
25203,08673;21400;4;1;3;1;1962;52;5
24851,228334;25600;3;1;3;1;1977;37;13
31069,145118;24700;2;1;3;2;1942;72;5
22506,069925;26200;4;1;3;1;1980;34;8
16380,972035;19800;3;1;3;2;1975;39;11
19009,755625;23100;1;1;3;2;1933;81;13
10000;9000;2;1;3;2;1962;52;0
28706,889058;24000;5;1;3;1;1966;48;13
61203,476138;42000;1;1;3;1;1934;80;18
14000;18960;4;1;3;1;1970;44;8
51068,243586;45600;7;2;3;2;1976;38;8
6800;7200;3;3;3;2;1970;44;8
14702,932225;22800;2;1;3;1;1947;67;8
18403,665282;17400;4;2;3;2;1938;76;5
38925,948866;22400;4;2;3;1;1946;68;8
14518,326408;14400;4;1;3;1;1966;48;8
26518,326408;21600;3;1;3;2;1967;47;8
40636,652815;33000;4;2;3;2;1970;44;13
17053,665282;10800;1;1;3;2;1934;80;8
26808,249458;26150;4;1;3;1;1957;57;13
10000;9000;5;1;3;1;1976;38;8
13201,539856;14200;1;1;3;1;1933;81;5
10000;9840;3;1;3;2;1982;32;8
17700;17050;1;1;2;2;1948;66;8
1,7545398418;16400;1;1;1;2;1961;53;11
32881,352935;9200;3;2;1;1;1932;82;11
12260;11700;1;1;3;2;1945;69;5
15901,721237;20500;1;1;3;2;1939;75;5
30636,652815;34800;3;1;2;1;1957;57;8
7300;12300;3;1;2;1;1957;57;5
79723,863509;33900;2;2;1;1;1940;74;18
61368,587949;38984;2;2;1;1;1948;66;13
36387,170895;18465;2;2;1;1;1951;63;8
34287,87692;29210;2;1;1;1;1940;74;13
32949,25853;24700;1;1;1;2;1947;67;13
71471,881689;41500;4;2;1;2;1977;37;18
17697,729487;16100;1;1;3;2;1942;72;13
34009,675814;40200;4;2;3;1;1965;49;13
18100;16800;3;1;3;2;1962;52;8
31301,537215;27200;4;2;3;2;1974;40;13
16188;14800;3;1;3;1;1952;62;5
22601,585514;20200;1;1;3;2;1962;52;8
6000;8244;2;1;3;2;1963;51;8
23600;31300;2;1;3;2;1957;57;8
27046,592099;20200;4;1;3;2;1962;52;8
31400,745372;24500;3;1;3;2;1956;58;8
30061,219911;28400;2;1;1;2;1967;47;8
28410,995845;17600;1;1;3;1;1974;40;16
15256;14400;1;1;3;2;1954;60;5
25050,318097;33840;2;1;3;1;1939;75;13
23754,979223;15100;2;1;2;1;1935;79;5
7900;13200;3;1;1;2;1978;36;18
18961,54893;18000;1;1;1;1;1962;52;13
66720,929703;34195;4;2;1;1;1951;63;13
43813,869376;37800;1;1;1;2;1965;49;13
12600;8400;2;2;3;1;1930;84;5
4900;7500;2;1;3;2;1960;54;5
23609,213522;33200;5;1;3;2;1967;47;8
15850;10800;2;2;3;2;1960;54;8
11000;9600;1;1;3;2;1984;30;18
24200;14400;5;1;3;1;1966;48;8
29900;11400;3;2;3;1;1950;64;5
37180;20400;2;2;3;1;1948;66;8
15005,405458;53200;1;1;3;1;1978;36;16
76479,72313;46269,6;2;2;3;1;1945;69;18
26243,934116;16821,079844;4;1;3;1;1962;52;13
86535,269059;42320;3;3;3;1;1953;61;13
77725,025754;60200;2;2;1;1;1947;67;18
5427,3276537;13120;1;1;1;1;1957;57;8
33275,936578;21800;2;1;2;1;1945;69;13
34468,437924;21040;4;2;2;2;1959;55;8
38320,431787;24000;3;3;1;1;1932;82;5
45232,987534;37200;3;2;1;1;1955;59;8
25045,816019;30600;1;1;1;1;1979;35;16
44025,656971;33100;2;2;1;2;1925;89;5
11468,326408;9700;1;1;3;1;1931;83;0
23600;23400;5;1;3;1;1968;46;8
52130,530234;47300;1;1;1;2;1935;79;13
21668,326408;21840;5;3;2;1;1961;53;13
19043,987044;10800;2;2;2;1;1932;82;5
32310,995845;34500;2;1;2;2;1967;47;11
42430,623163;13200;3;2;1;1;1970;44;18
43792,029075;12000;2;2;1;1;1942;72;8
12827,645221;10700;1;1;3;1;1929;85;5
67530,453416;18100;2;2;3;1;1951;63;13
15505,314658;17600;3;1;3;1;1957;57;8
14001,832641;7800;1;1;3;1;1974;40;21
28708,326408;23150;2;2;2;2;1942;72;5
46212,228374;38200;2;2;2;1;1939;75;13
23908,72337;21800;1;1;2;1;1990;24;13
7002,5656971;7680;1;1;2;2;1971;43;8
38988,928788;16400;4;2;3;2;1952;62;13
17852,125573;9000;2;2;3;1;1942;72;0
12327,489611;8000;1;1;3;2;1936;78;0
144876,60805;19200;2;2;2;2;1952;62;13
23201,590484;13200;1;1;2;1;1942;72;8
59474,385188;25200;4;2;2;1;1964;50;18
20058,644504;16520;3;1;2;2;1967;47;13
27492,488006;37200;1;1;2;1;1961;53;13
34058,644504;25800;2;2;2;2;1983;31;13
28069,101489;26980;2;2;2;1;1943;71;5
24080,056316;21800;2;2;2;2;1953;61;5
45223,855986;32500;2;2;2;2;1951;63;13
10208,063619;14400;1;1;3;2;1990;24;18
18670,578761;10800;1;1;3;2;1960;54;13
9950,0672212;9600;1;1;3;2;1934;80;0
26313,045298;15800;4;1;3;2;1981;33;13
29556,710728;36580;2;2;2;2;1963;51;5
11007,147299;10440;1;1;2;1;1972;42;5
18821,493767;23000;1;1;2;2;1943;71;5
30285,876156;11550;2;1;1;2;1963;51;13
47466,45215;13200;4;3;3;2;1944;70;8
22100;18950;3;1;3;1;1963;51;8
13001,500867;6600;3;1;3;1;1954;60;5
18000;16400;2;1;3;2;1951;63;8
18700;14890;2;2;3;2;1949;65;5
30236,940619;25149;2;1;3;2;1953;61;13
15580,432445;17820;1;1;1;2;1937;77;5
22537,950808;19500;2;2;1;1;1941;73;5
32219,335276;27600;1;1;1;1;1950;64;21
11475,563839;11100;1;1;1;1;1933;81;5
34706,199075;30600;4;1;1;1;1964;50;13
37214,888731;28100;4;2;2;2;1975;39;13
12000;16200;3;1;3;1;1954;60;8
10203,665282;7200;1;1;3;2;1990;24;13
17719,023343;12000;1;1;3;2;1926;88;13
21725,854076;37200;4;1;3;1;1975;39;13
32507,330563;24100;2;1;3;1;1943;71;13
50174,75416;29800;4;2;3;2;1962;52;13
11802,091172;11700;1;1;3;2;1937;77;5
18816,493767;12000;1;1;3;1;1988;26;13
60196,063005;35600;2;2;1;2;1935;79;8
54839,553373;18000;2;2;1;2;1972;42;18
3836,0366528;3396;1;1;1;1;1960;54;18
41635,57053;25630;2;2;1;1;1953;61;11
16300;15900;1;1;1;2;1939;75;5
42726,773496;36400;4;2;1;2;1971;43;13
11004,338352;14700;2;1;1;2;1965;49;8
18022,13521;10800;1;1;3;2;1988;26;18
50528,981859;17410;4;2;3;2;1969;45;13
18612,828485;17130;2;1;3;1;1955;59;11
3600;4790;1;1;2;2;1989;25;13
15600;15012;2;1;2;2;1948;66;5
54473,30563;32500;4;2;2;1;1963;51;13
6050,4110095;8336;4;1;2;2;1973;41;13
46937,720732;26400;2;2;2;2;1958;56;18
34636,285345;25400;3;1;1;1;1961;53;13
6000;9000;2;1;1;2;1970;44;18
12614,702956;9600;1;1;1;2;1940;74;8
43525,38574;37450;1;1;2;2;1966;48;18
24714,661126;14400;4;1;2;1;1952;62;11
75842,366401;77600;2;1;2;1;1941;73;18
65303,600418;21900;2;2;2;1;1951;63;13
25838,326408;19050;1;1;2;2;1943;71;8
73834,020178;53900;4;2;2;2;1964;50;13
16598,330563;19700;1;1;2;2;1933;81;5
7053,8271717;24200;1;1;1;2;1958;56;8
18125,86905;9600;1;1;1;1;1944;70;5
14005,072841;6500;1;1;1;2;1926;88;5
16005,423543;4320;4;1;1;2;1984;30;8
26654,03181;17400;5;3;1;2;1974;40;8
15000;12180;2;2;1;2;1966;48;8
34292,524821;30100;2;2;1;1;1971;43;11
47976,101184;27600;4;2;1;2;1968;46;13
69843,23112;28800;4;4;1;1;1958;56;8
54843,983378;28800;3;2;3;1;1956;58;13
27436,652815;17100;1;1;3;1;1985;29;13
20814,661126;20500;3;2;3;1;1973;41;21
14560,995845;13200;1;1;3;2;1940;74;5
119126,02423;75608,8;4;3;3;2;1952;62;18
4000;4020;2;1;2;1;1960;54;5
15654,979223;16250;3;1;2;2;1981;33;8
19064,661126;14600;1;1;2;1;1923;91;0
35652,210729;34100;1;1;2;2;1947;67;18
44440,818836;36100;3;2;2;2;1974;40;13
16125,86445;12600;1;1;1;2;1948;66;8
68991,97183;62400;3;2;1;2;1965;49;13
53740,760711;47420;4;3;1;1;1950;64;8
20752,488878;15150;2;1;1;1;1945;69;13
9305;10720;1;1;1;2;1925;89;5
25233,629946;22460;1;1;1;2;1947;67;13
41640,940338;24650;4;2;1;2;1972;42;18
6802,9322252;6720;1;1;1;1;1967;47;13
26911,832641;17400;3;2;1;2;1958;56;13
24054,399377;17400;2;1;3;1;1962;52;13
18885,979223;14160;1;1;1;2;1947;67;8
23705,656971;21000;1;1;1;2;1929;85;13
44932,644504;34000;2;2;1;2;1946;68;8
34300;24000;2;2;1;2;1972;42;13
51269,111047;14400;4;2;1;2;1970;44;13
14322,927498;14760;1;1;1;2;1925;89;5
13505,497922;9382;2;1;3;2;1957;57;5
143218,32641;42500;2;2;3;1;1954;60;13
221199,4649;107600;2;2;1;1;1936;78;13
48526,84066;27800;4;2;1;1;1969;45;13
11250;5200;2;1;3;1;1953;61;8
21736,286966;12600;2;2;3;1;1941;73;5
31462,1602;42120;1;1;2;1;1947;67;5
39817,351292;28000;2;2;2;2;1948;66;11
32620,25639;33900;4;1;2;2;1975;39;8
29560,053484;31640;1;1;2;2;1949;65;5
5200;3600;1;1;1;2;1934;80;8
29581,101395;27000;1;1;1;1;1934;80;11
21607,216585;24360;4;1;1;1;1986;28;13
14394,979223;13000;1;1;3;2;1923;91;5
15856,860295;14400;2;1;3;1;1947;67;11
33608,731487;25300;4;1;3;1;1972;42;8
21440;18800;1;1;3;2;1947;67;8
64918,243299;21000;3;3;3;2;1956;58;13
34600;20800;2;2;2;1;1951;63;8
29195,29732;18100;4;1;2;1;1958;56;13
54729,595956;29000;3;2;1;2;1968;46;18
14320,223277;15600;1;1;1;1;1953;61;8
29780,027692;25200;3;3;1;2;1950;64;11
51446,611261;20400;2;2;2;1;1941;73;8
49196,652929;40100;2;2;1;1;1934;80;8
28100;20400;1;1;1;2;1946;68;13
27361,24813;39300;1;1;1;2;1961;53;8
46277,614085;39900;4;1;1;1;1963;51;18
32957,184851;18600;3;2;2;2;1948;66;5
17816,493767;14800;1;1;3;2;1953;61;8
20000;18700;2;2;3;1;1965;49;8
31748,984926;22200;5;3;3;2;1974;40;11
30218,326408;16800;3;1;2;2;1970;44;13
12068,326408;10200;1;1;3;2;1933;81;0
13035,305477;7800;1;1;3;2;1978;36;13
21657,46991;24200;2;1;3;2;1973;41;13
20972,229379;7800;2;1;3;2;1968;46;13
26453,238814;14300;2;1;3;2;1973;41;13
8035,695829;13360;1;1;3;1;1971;43;13
84036,332367;58500;3;2;3;1;1958;56;18
115496,61126;126700;2;2;3;1;1949;65;13
35303,444539;22400;3;2;2;1;1977;37;13
7200;12000;3;1;2;1;1966;48;8
17332,987534;10150;2;2;2;1;1936;78;5
12275,786507;10800;2;2;2;1;1932;82;0
20049,649936;19400;1;1;2;1;1967;47;16
14176,701284;7800;1;1;2;1;1916;98;5
26956,828831;28400;1;1;1;2;1935;79;13
54252,036913;16800;5;3;1;1;1954;60;13
45881,983845;43200;5;2;1;1;1976;38;8
50221,991689;32400;3;2;1;2;1965;49;13
45833,680191;28200;3;3;1;1;1960;54;16
18053,731371;16800;2;2;1;1;1948;66;5
18427,590676;12600;1;1;1;2;1982;32;13
21803,665282;16800;4;1;2;1;1978;36;8
34218,326408;26200;1;1;2;1;1956;58;18
45322,289009;27750;3;3;2;1;1947;67;8
18414,661126;16300;1;1;2;2;1939;75;5
32225,656971;27700;4;1;2;2;1957;57;18
77790,687528;30170;4;2;2;1;1956;58;13
177587,81785;23600;4;3;1;1;1960;54;18
28609,958446;13200;1;1;1;2;1959;55;13
38332,288601;26400;3;1;1;2;1964;50;8
32427,966413;24960;1;1;1;1;1968;46;13
23607,512015;16800;1;1;1;2;1941;73;8
42749,565031;18600;2;2;1;2;1938;76;8
1200;6000;1;1;3;2;1952;62;13
15000;19850;4;1;3;1;1965;49;8
21000,078346;16800;1;1;3;2;1942;72;8
9720;6720;1;1;3;2;1924;90;0
12000;14150;5;1;3;2;1959;55;5
99205,019887;25200;3;3;3;2;1958;56;21
6003,6652815;19600;1;1;3;2;1953;61;8
18010,995845;20500;1;1;3;2;1935;79;8
13501,748333;20900;5;1;3;2;1995;19;13
26695,29732;20200;2;1;3;1;1952;62;13
34800;34800;5;1;1;1;1966;48;13
9750;10800;3;2;1;2;1946;68;5
20318,326408;18400;2;1;1;2;1949;65;5
40021,498259;24200;3;3;1;1;1937;77;5
41152,230262;18840;3;2;1;1;1970;44;13
17709,818402;20000;1;1;1;2;1935;79;5
33640,936367;34000;3;2;1;2;1979;35;21
49004,990587;55300;4;2;1;1;1961;53;11
73434,530268;86900;2;2;1;1;1971;43;13
18579,693635;15000;2;1;1;1;1977;37;11
50485,881015;43100;5;2;1;2;1975;39;18
24076,486598;15600;4;1;3;1;1968;46;11
63130,956891;60400;3;2;1;1;1937;77;13
13735,995845;12625;1;1;1;2;1926;88;5
35984,978449;23700;3;2;1;2;1951;63;13
1500;3400;1;1;1;2;1989;25;8
13000;17680;2;2;1;1;1974;40;8
54545,565809;52600;4;2;1;2;1976;38;13
70998,500975;51120;3;2;1;1;1970;44;18
47482,596597;32250;3;3;1;1;1955;59;8
27310,606863;24150;2;2;1;2;1968;46;8
26667,365403;23900;1;1;1;2;1949;65;13
10000;11700;4;2;1;2;1984;30;5
15566,230979;14480;1;1;1;2;1937;77;5
12810,497922;11870;1;1;1;1;1946;68;8
33724,746948;22100;2;2;1;2;1971;43;13
46321,866685;27400;1;1;1;1;1972;42;18
11074,661126;18000;1;1;1;2;1922;92;8
13044,843046;16620;1;1;1;2;1929;85;5
12600;12900;1;1;1;2;1940;74;8
9003,6652815;7800;1;1;1;1;1970;44;8
18002,932225;18280;3;2;1;2;1967;47;8
46168,072735;21980;2;2;1;2;1945;69;8
23118,612833;25240;1;1;1;1;1961;53;8
25410,995845;17040;2;2;1;2;1960;54;13
7050;9144;1;1;1;1;1967;47;5
70932,337896;39850;3;2;2;1;1951;63;13
28501,942599;18000;3;1;2;1;1958;56;8
28836,134116;23300;1;1;2;2;1948;66;13
30827,192183;54400;3;2;3;1;1976;38;13
19002,32673;17200;4;1;3;1;1965;49;8
20800;16000;2;2;3;2;1937;77;0
42816,539395;44600;5;2;3;1;1965;49;13
55927,970456;26600;1;1;1;1;1932;82;13
14602,588263;11280;1;1;1;2;1932;82;5
32443,413976;19600;1;1;1;2;1927;87;13
32436,652815;26400;1;1;1;1;1968;46;13
50807,330563;20400;3;3;1;1;1934;80;8
20909,874165;29200;3;3;1;2;1963;51;8
33226,856232;26950;2;2;1;2;1961;53;13
61218,326408;22200;5;2;1;2;1972;42;13
11406,075266;13600;1;1;1;2;1939;75;5
70017,375894;39060;2;2;1;2;1961;53;8
40727,489611;44700;3;2;1;1;1963;51;13
20674,326408;18800;2;2;3;2;1939;75;5
9180;12360;4;2;3;2;1951;63;8
17345,587492;20000;1;1;2;2;1933;81;5
13201,315177;10800;2;1;2;2;1942;72;5
56170,405566;34800;3;3;2;2;1942;72;5
27376,513922;32000;2;2;2;2;1945;69;5
24589,892325;24000;3;2;2;2;1968;46;11
61932,504402;42000;5;2;2;1;1966;48;21
36091,632038;18600;3;2;2;2;1981;33;13
28811,253515;15600;2;2;1;2;1952;62;8
32913,332115;15650;3;2;1;2;1971;43;8
14800;15800;2;2;3;1;1982;32;13
9600;10800;1;1;3;1;1982;32;13
27214,661126;30800;1;1;1;1;1973;41;11
27305,497922;22800;2;2;1;2;1988;26;13
11569,059464;19200;3;2;3;2;1960;54;13
71739,084038;52600;4;1;3;2;1965;49;18
45760,848528;35600;4;2;3;2;1970;44;18
54077,523997;41600;2;2;3;2;1948;66;18
33074,708124;41200;1;1;3;2;1933;81;5
31409,15521;16250;1;1;3;2;1924;90;5
12028,222668;16800;3;1;3;2;1974;40;13
15035,998189;18980;3;1;3;2;1973;41;16
30753,419979;21900;1;1;3;2;1941;73;13
12607,330563;14400;1;1;3;2;1986;28;13
44607,664275;36600;1;1;1;2;1981;33;18
12000;15100;1;1;3;1;1985;29;13
26918,326408;33200;2;2;3;2;1943;71;5
10801,373508;10800;2;1;3;2;1946;68;5
0;10600;2;1;3;1;1975;39;8
36405,497922;24500;2;2;3;1;1954;60;13
24356,01019;14400;1;1;3;2;1962;52;18
13475,789841;7200;1;1;3;2;1922;92;0
22218,730944;11700;3;1;3;2;1965;49;8
33000;23040;4;2;3;1;1960;54;8
10822,601291;13300;1;1;3;2;1957;57;5
133867,08524;67300;2;2;1;1;1935;79;18
57051,832641;62040;1;1;1;1;1949;65;18
21000;12500;1;1;3;2;1956;58;13
12888;10724;2;2;3;1;1939;75;13
63127,097716;31600;6;4;3;2;1977;37;18
0;9000;3;1;3;2;1966;48;0
9600;8160;3;1;3;2;1952;62;0
23805,211839;15000;3;2;3;2;1988;26;18
40750,995845;18600;2;2;2;1;1936;78;11
15100;14400;2;1;2;1;1932;82;5
21000;21600;1;1;2;2;1921;93;5
63639,363737;40600;2;2;1;1;1941;73;18
47736,801515;44400;2;2;1;1;1940;74;18
20300;19200;1;1;2;2;1934;80;0
22282,987534;20900;2;1;2;2;1936;78;5
11600;14100;2;1;2;2;1968;46;8
4800;8400;1;1;2;1;1986;28;13
20870,419173;13200;2;2;2;1;1930;84;5
18705,217613;16800;1;1;2;2;1938;76;5
31000;12000;2;2;2;1;1950;64;8
14401;6000;1;1;2;2;1973;41;11
10200;8500;1;1;2;2;1933;81;5
23888,950394;28400;4;1;2;2;1969;45;8
24373,30563;20000;1;1;2;1;1949;65;13
83233,195011;60000;3;3;2;2;1936;78;18
19750;17600;2;2;2;2;1939;75;11
11400;11500;1;1;3;2;1931;83;0
39923,708986;35300;4;2;3;2;1950;64;13
26887,482443;24400;3;2;3;1;1966;48;18
24653,226022;9860;1;1;3;2;1951;63;13
15400;14400;2;2;3;2;1942;72;0
11445,205191;11460;2;1;3;1;1959;55;8
26723,55495;27900;4;2;3;2;1968;46;13
29250,285919;37300;2;2;2;1;1964;50;11
15116,652815;14000;1;1;2;2;1925;89;5
76948,166431;39000;3;3;2;1;1945;69;18
41954,979223;21600;5;3;3;1;1962;52;11
10800;9800;1;1;3;2;1934;80;0
33632,987534;15600;2;1;3;1;1948;66;13
11824,398338;12650;2;1;3;2;1955;59;8
27458,593704;13600;1;1;1;1;1963;51;18
11600;13200;2;1;1;1;1956;58;13
21110,995845;8720;1;1;1;1;1961;53;8
70718,572266;68200;4;4;3;2;1954;60;18
16350;18100;1;1;3;2;1937;77;8
32800,111587;21880;4;3;1;1;1935;79;5
5746;4200;1;1;1;2;1956;58;8
18618,326408;18000;1;1;3;1;1924;90;5
4200;13800;1;1;3;2;1932;82;0
84545,37776;164350;2;2;3;1;1945;69;18
9600;10160;1;1;3;1;1961;53;8
22576,493767;22200;2;2;3;2;1929;85;5
8719,7501835;7524;1;1;3;2;1942;72;8
12300,107991;14400;1;1;3;2;1935;79;0
25821,991689;19700;2;2;1;2;1936;78;8
25597,82433;20160;2;2;1;1;1939;75;5
63388,083468;46700;3;2;1;1;1958;56;13
11797,832641;9900;1;1;1;2;1928;86;0
23572,792268;20160;2;2;1;2;1943;71;5
38961,821683;34100;1;1;1;2;1932;82;8
39609,66595;31950;2;2;1;1;1948;66;11
36418,063619;40180;2;2;1;2;1964;50;13
28586,996132;16800;1;1;1;1;1950;64;13
11990,978441;9560;1;1;1;2;1937;77;5
30594,951887;25440;2;2;1;2;1952;62;8
43435,794864;32100;2;2;1;2;1924;90;5
41205,881733;29550;2;2;1;2;1939;75;5
12647,329051;15700;1;1;1;2;1929;85;5
21649,636981;16240;2;2;1;1;1935;79;8
38821,555239;47840;2;2;1;1;1955;59;8
32759,038726;22230;2;2;1;1;1972;42;13
41942,988448;33250;3;2;1;1;1970;44;13
15637,486122;13188;1;1;1;1;1942;72;8
82183,264076;50920;4;3;1;2;1965;49;11
31318,183255;29000;4;1;1;2;1975;39;18
20805,164518;28680;1;1;1;1;1933;81;5
40408,363207;26800;4;2;1;2;1976;38;18
4800;11050;1;1;3;2;1967;47;8
22280;20400;3;2;3;2;1940;74;5
9360;7400;1;1;3;2;1945;69;0
6000;18000;4;1;3;1;1980;34;8
18406,060944;14800;2;1;3;1;1957;57;8
24396,052231;16200;2;1;3;1;1950;64;8
12357,381352;15600;1;1;1;1;1965;49;8
42015,571456;26400;2;2;1;1;1965;49;8
26710,40409;15600;1;1;1;1;1944;70;8
36645,56523;35600;2;1;1;2;1965;49;13
20010,548257;22000;4;1;1;2;1969;45;8
27023,20926;25600;4;1;1;2;1961;53;18
58265,17603;29900;6;3;1;1;1957;57;8
37488,123589;26900;2;2;1;1;1955;59;13
14605,738003;13200;1;1;1;1;1970;44;8
13809,940675;19800;1;1;1;1;1964;50;11
11705,889774;5356;1;1;1;2;1933;81;5
27910,906417;18600;2;2;1;2;1942;72;5
33782,880659;30000;2;1;1;1;1954;60;13
75060,914239;36000;4;2;1;1;1980;34;16
27969,114992;24150;2;2;1;2;1993;21;13
18322;24160;1;1;3;2;1941;73;5
13000;21570;3;1;3;1;1959;55;8
23882,330563;20600;1;1;3;1;1948;66;8
57195,203912;29200;3;2;3;2;1978;36;18
11528,326408;11040;1;1;3;2;1934;80;5
2400;4700;1;1;3;1;1979;35;8
32883,30563;19510;2;2;1;1;1946;68;8
42477,107537;15804;4;3;1;1;1946;68;8
34001,721254;24300;3;2;1;1;1953;61;13
39842,014664;15600;1;1;2;2;1942;72;13
66681,803232;18000;3;3;2;1;1944;70;5
16501,913248;10800;2;2;2;2;1920;94;5
49447,023638;19200;2;2;2;1;1946;68;18
35226,89746;15600;4;3;2;2;1962;52;13
24317,953878;10800;1;1;2;2;1940;74;5
40173,062886;21270;2;2;1;1;1953;61;16
38279,234261;38910;2;2;1;1;1947;67;11
53862,738384;45660;3;2;1;1;1974;40;13
40834,575651;43300;4;2;1;1;1965;49;8
22400;20820;3;1;2;2;1958;56;8
24200;19200;4;2;2;2;1962;52;8
27611,136062;24240;3;2;2;2;1960;54;8
17837,03305;16800;1;1;2;2;1940;74;8
14218,326408;16200;1;1;2;1;1978;36;18
9600;11100;2;1;3;2;1951;63;5
0;11700;3;1;3;2;1969;45;8
18006,165213;10800;4;1;3;1;1968;46;11
44192,155426;35900;2;1;2;2;1957;57;13
11200;9600;2;2;3;2;1966;48;5
51746,611261;40600;2;2;3;1;1935;79;13
39541,336658;22700;2;2;3;2;1959;55;18
11707,330563;13200;1;1;1;2;1935;79;5
22103,665282;13000;2;2;1;1;1941;73;5
14932,49073;57400;5;2;1;1;1974;40;8
12431,154893;19500;5;1;3;1;1967;47;8
27643,983378;19600;2;2;3;1;1927;87;5
13880;16200;5;2;3;1;1954;60;5
15635,470708;12600;1;1;1;2;1952;62;5
15305,497922;16320;1;1;1;2;1931;83;5
22126,712911;29660;2;1;1;1;1953;61;5
48060,999943;21600;2;2;1;1;1944;70;8
47871,631907;17560;2;2;1;1;1957;57;13
